id,Age,age_bucket
37647,23,young_adult
37648,30,young_adult
37649,104,senior
37650,23,young_adult
37651,24,young_adult
37652,73,senior
37653,40,adult
37654,29,young_adult
37655,69,senior
37656,77,senior
37657,20,young_adult
37658,28,young_adult
37659,123,senior
37660,49,adult
37661,56,mid_senior
37662,66,senior
37663,79,senior
37664,22,young_adult
37665,54,mid_senior
37666,77,senior
37667,69,senior
37668,67,senior
37669,18,young_adult
37670,68,senior
37671,73,senior
37672,77,senior
37673,76,senior
37674,29,young_adult
37675,30,young_adult
37676,133,senior
37677,23,young_adult
37678,85,senior
37679,51,mid_senior
37680,41,adult
37681,23,young_adult
37682,83,senior
37683,27,young_adult
37684,80,senior
37685,84,senior
37686,55,mid_senior
37687,61,mid_senior
37688,59,mid_senior
37689,70,senior
37690,82,senior
37691,22,young_adult
37692,-85,child
37693,76,senior
37694,58,mid_senior
37695,22,young_adult
37696,119,senior
37697,29,young_adult
37698,37,adult
37699,61,mid_senior
37700,74,senior
37701,83,senior
37702,37,adult
37703,24,young_adult
37704,100,senior
37705,4,child
37706,61,mid_senior
37707,24,young_adult
37708,80,senior
37709,19,young_adult
37710,38,adult
37711,50,adult
37712,55,mid_senior
37713,115,senior
37714,70,senior
37715,130,senior
37716,24,young_adult
37717,-96,child
37718,-7,child
37719,18,young_adult
37720,27,young_adult
37721,20,young_adult
37722,9,child
37723,52,mid_senior
37724,35,adult
37725,24,young_adult
37726,115,senior
37727,29,young_adult
37728,37,adult
37729,36,adult
37730,71,senior
37731,22,young_adult
37732,58,mid_senior
37733,38,adult
37734,28,young_adult
37735,45,adult
37736,78,senior
37737,84,senior
37738,24,young_adult
37739,60,mid_senior
37740,50,adult
37741,-5,child
37742,41,adult
37743,50,adult
37744,56,mid_senior
37745,57,mid_senior
37746,85,senior
37747,82,senior
37748,25,young_adult
37749,16,child
37750,34,adult
37751,59,mid_senior
37752,45,adult
37753,54,mid_senior
37754,79,senior
37755,21,young_adult
37756,144,senior
37757,17,child
37758,-31,child
37759,62,mid_senior
37760,50,adult
37761,24,young_adult
37762,24,young_adult
37763,77,senior
37764,52,mid_senior
37765,-2,child
37766,58,mid_senior
37767,-11,child
37768,84,senior
37769,85,senior
37770,45,adult
37771,78,senior
37772,-6,child
37773,78,senior
37774,88,senior
37775,51,mid_senior
37776,65,senior
37777,63,mid_senior
37778,49,adult
37779,18,young_adult
37780,22,young_adult
37781,-34,child
37782,34,adult
37783,36,adult
37784,-66,child
37785,18,young_adult
37786,33,adult
37787,55,mid_senior
37788,66,senior
37789,69,senior
37790,23,young_adult
37791,59,mid_senior
37792,55,mid_senior
37793,27,young_adult
37794,62,mid_senior
37795,74,senior
37796,104,senior
37797,18,young_adult
37798,84,senior
37799,38,adult
37800,35,adult
37801,23,young_adult
37802,77,senior
37803,39,adult
37804,31,adult
37805,41,adult
37806,33,adult
37807,60,mid_senior
37808,48,adult
37809,60,mid_senior
37810,45,adult
37811,25,young_adult
37812,31,adult
37813,76,senior
37814,78,senior
37815,40,adult
37816,32,adult
37817,52,mid_senior
37818,60,mid_senior
37819,29,young_adult
37820,74,senior
37821,27,young_adult
37822,17,child
37823,34,adult
37824,125,senior
37825,33,adult
37826,34,adult
37827,31,adult
37828,106,senior
37829,25,young_adult
37830,75,senior
37831,42,adult
37832,-5,child
37833,57,mid_senior
37834,41,adult
37835,42,adult
37836,50,adult
37837,58,mid_senior
37838,56,mid_senior
37839,65,senior
37840,61,mid_senior
37841,69,senior
37842,-17,child
37843,83,senior
37844,48,adult
37845,79,senior
37846,78,senior
37847,49,adult
37848,76,senior
37849,50,adult
37850,95,senior
37851,1,child
37852,35,adult
37853,63,mid_senior
37854,59,mid_senior
37855,26,young_adult
37856,19,young_adult
37857,-13,child
37858,69,senior
37859,80,senior
37860,28,young_adult
37861,63,mid_senior
37862,11,child
37863,39,adult
37864,44,adult
37865,23,young_adult
37866,53,mid_senior
37867,53,mid_senior
37868,33,adult
37869,51,mid_senior
37870,31,adult
37871,81,senior
37872,112,senior
37873,13,child
37874,58,mid_senior
37875,35,adult
37876,28,young_adult
37877,31,adult
37878,28,young_adult
37879,56,mid_senior
37880,54,mid_senior
37881,104,senior
37882,34,adult
37883,136,senior
37884,75,senior
37885,43,adult
37886,70,senior
37887,49,adult
37888,57,mid_senior
37889,84,senior
37890,61,mid_senior
37891,54,mid_senior
37892,65,senior
37893,80,senior
37894,75,senior
37895,33,adult
37896,45,adult
37897,76,senior
37898,67,senior
37899,18,young_adult
37900,43,adult
37901,42,adult
37902,71,senior
37903,44,adult
37904,20,young_adult
37905,32,adult
37906,63,mid_senior
37907,-16,child
37908,24,young_adult
37909,44,adult
37910,85,senior
37911,37,adult
37912,38,adult
37913,77,senior
37914,53,mid_senior
37915,26,young_adult
37916,75,senior
37917,61,mid_senior
37918,35,adult
37919,74,senior
37920,-27,child
37921,56,mid_senior
37922,54,mid_senior
37923,111,senior
37924,29,young_adult
37925,27,young_adult
37926,28,young_adult
37927,71,senior
37928,21,young_adult
37929,106,senior
37930,61,mid_senior
37931,67,senior
37932,47,adult
37933,75,senior
37934,146,senior
37935,54,mid_senior
37936,24,young_adult
37937,49,adult
37938,98,senior
37939,24,young_adult
37940,151,senior
37941,33,adult
37942,71,senior
37943,81,senior
37944,57,mid_senior
37945,63,mid_senior
37946,28,young_adult
37947,81,senior
37948,71,senior
37949,56,mid_senior
37950,20,young_adult
37951,35,adult
37952,27,young_adult
37953,45,adult
37954,103,senior
37955,31,adult
37956,67,senior
37957,21,young_adult
37958,21,young_adult
37959,77,senior
37960,74,senior
37961,45,adult
37962,78,senior
37963,118,senior
37964,42,adult
37965,64,mid_senior
37966,41,adult
37967,25,young_adult
37968,84,senior
37969,104,senior
37970,59,mid_senior
37971,73,senior
37972,158,senior
37973,157,senior
37974,78,senior
37975,78,senior
37976,61,mid_senior
37977,80,senior
37978,48,adult
37979,19,young_adult
37980,57,mid_senior
37981,55,mid_senior
37982,97,senior
37983,62,mid_senior
37984,56,mid_senior
37985,50,adult
37986,34,adult
37987,37,adult
37988,37,adult
37989,37,adult
37990,38,adult
37991,65,senior
37992,54,mid_senior
37993,47,adult
37994,52,mid_senior
37995,31,adult
37996,44,adult
37997,53,mid_senior
37998,67,senior
37999,35,adult
38000,60,mid_senior
38001,35,adult
38002,34,adult
38003,125,senior
38004,19,young_adult
38005,35,adult
38006,74,senior
38007,42,adult
38008,72,senior
38009,47,adult
38010,53,mid_senior
38011,35,adult
38012,23,young_adult
38013,72,senior
38014,69,senior
38015,44,adult
38016,49,adult
38017,23,young_adult
38018,67,senior
38019,24,young_adult
38020,77,senior
38021,34,adult
38022,26,young_adult
38023,73,senior
38024,69,senior
38025,81,senior
38026,42,adult
38027,-6,child
38028,35,adult
38029,38,adult
38030,79,senior
38031,75,senior
38032,76,senior
38033,62,mid_senior
38034,27,young_adult
38035,66,senior
38036,64,mid_senior
38037,26,young_adult
38038,80,senior
38039,59,mid_senior
38040,18,young_adult
38041,52,mid_senior
38042,75,senior
38043,70,senior
38044,22,young_adult
38045,73,senior
38046,31,adult
38047,22,young_adult
38048,30,young_adult
38049,23,young_adult
38050,41,adult
38051,26,young_adult
38052,52,mid_senior
38053,23,young_adult
38054,11,child
38055,16,child
38056,97,senior
38057,69,senior
38058,35,adult
38059,73,senior
38060,46,adult
38061,50,adult
38062,64,mid_senior
38063,82,senior
38064,33,adult
38065,31,adult
38066,14,child
38067,46,adult
38068,63,mid_senior
38069,67,senior
38070,99,senior
38071,19,young_adult
38072,32,adult
38073,57,mid_senior
38074,22,young_adult
38075,70,senior
38076,-3,child
38077,61,mid_senior
38078,79,senior
38079,72,senior
38080,12,child
38081,-24,child
38082,64,mid_senior
38083,77,senior
38084,64,mid_senior
38085,44,adult
38086,62,mid_senior
38087,34,adult
38088,-38,child
38089,51,mid_senior
38090,68,senior
38091,107,senior
38092,99,senior
38093,29,young_adult
38094,28,young_adult
38095,35,adult
38096,39,adult
38097,96,senior
38098,73,senior
38099,73,senior
38100,27,young_adult
38101,18,young_adult
38102,52,mid_senior
38103,68,senior
38104,111,senior
38105,13,child
38106,46,adult
38107,-18,child
38108,45,adult
38109,79,senior
38110,23,young_adult
38111,33,adult
38112,53,mid_senior
38113,71,senior
38114,28,young_adult
38115,72,senior
38116,85,senior
38117,52,mid_senior
38118,39,adult
38119,19,young_adult
38120,53,mid_senior
38121,83,senior
38122,78,senior
38123,52,mid_senior
38124,67,senior
38125,61,mid_senior
38126,65,senior
38127,64,mid_senior
38128,90,senior
38129,95,senior
38130,78,senior
38131,19,young_adult
38132,19,young_adult
38133,29,young_adult
38134,44,adult
38135,71,senior
38136,36,adult
38137,21,young_adult
38138,49,adult
38139,45,adult
38140,121,senior
38141,51,mid_senior
38142,28,young_adult
38143,76,senior
38144,82,senior
38145,3,child
38146,62,mid_senior
38147,118,senior
38148,37,adult
38149,-32,child
38150,42,adult
38151,26,young_adult
38152,131,senior
38153,56,mid_senior
38154,68,senior
38155,22,young_adult
38156,83,senior
38157,55,mid_senior
38158,34,adult
38159,59,mid_senior
38160,49,adult
38161,44,adult
38162,63,mid_senior
38163,69,senior
38164,112,senior
38165,13,child
38166,18,young_adult
38167,82,senior
38168,107,senior
38169,77,senior
38170,123,senior
38171,62,mid_senior
38172,82,senior
38173,35,adult
38174,21,young_adult
38175,58,mid_senior
38176,24,young_adult
38177,75,senior
38178,23,young_adult
38179,-16,child
38180,81,senior
38181,41,adult
38182,48,adult
38183,53,mid_senior
38184,62,mid_senior
38185,-31,child
38186,72,senior
38187,51,mid_senior
38188,39,adult
38189,41,adult
38190,68,senior
38191,55,mid_senior
38192,77,senior
38193,85,senior
38194,22,young_adult
38195,41,adult
38196,19,young_adult
38197,62,mid_senior
38198,33,adult
38199,110,senior
38200,22,young_adult
38201,24,young_adult
38202,23,young_adult
38203,63,mid_senior
38204,42,adult
38205,33,adult
38206,72,senior
38207,-1,child
38208,39,adult
38209,52,mid_senior
38210,85,senior
38211,81,senior
38212,54,mid_senior
38213,21,young_adult
38214,20,young_adult
38215,66,senior
38216,46,adult
38217,68,senior
38218,77,senior
38219,94,senior
38220,68,senior
38221,21,young_adult
38222,18,young_adult
38223,41,adult
38224,70,senior
38225,42,adult
38226,78,senior
38227,43,adult
38228,74,senior
38229,39,adult
38230,39,adult
38231,27,young_adult
38232,-14,child
38233,46,adult
38234,-17,child
38235,61,mid_senior
38236,66,senior
38237,67,senior
38238,25,young_adult
38239,39,adult
38240,35,adult
38241,80,senior
38242,43,adult
38243,75,senior
38244,74,senior
38245,48,adult
38246,72,senior
38247,73,senior
38248,75,senior
38249,74,senior
38250,79,senior
38251,5,child
38252,74,senior
38253,60,mid_senior
38254,65,senior
38255,68,senior
38256,-48,child
38257,28,young_adult
38258,28,young_adult
38259,69,senior
38260,23,young_adult
38261,81,senior
38262,76,senior
38263,-9,child
38264,53,mid_senior
38265,30,young_adult
38266,60,mid_senior
38267,27,young_adult
38268,26,young_adult
38269,79,senior
38270,79,senior
38271,-18,child
38272,39,adult
38273,19,young_adult
38274,54,mid_senior
38275,92,senior
38276,28,young_adult
38277,57,mid_senior
38278,83,senior
38279,19,young_adult
38280,53,mid_senior
38281,21,young_adult
38282,94,senior
38283,111,senior
38284,73,senior
38285,45,adult
38286,33,adult
38287,35,adult
38288,70,senior
38289,68,senior
38290,13,child
38291,76,senior
38292,84,senior
38293,68,senior
38294,6,child
38295,39,adult
38296,83,senior
38297,70,senior
38298,76,senior
38299,-61,child
38300,72,senior
38301,32,adult
38302,42,adult
38303,61,mid_senior
38304,35,adult
38305,25,young_adult
38306,-41,child
38307,50,adult
38308,69,senior
38309,49,adult
38310,61,mid_senior
38311,-5,child
38312,75,senior
38313,62,mid_senior
38314,21,young_adult
38315,38,adult
38316,-1,child
38317,33,adult
38318,56,mid_senior
38319,39,adult
38320,55,mid_senior
38321,56,mid_senior
38322,70,senior
38323,32,adult
38324,54,mid_senior
38325,-7,child
38326,85,senior
38327,83,senior
38328,48,adult
38329,19,young_adult
38330,122,senior
38331,47,adult
38332,54,mid_senior
38333,37,adult
38334,83,senior
38335,66,senior
38336,18,young_adult
38337,91,senior
38338,27,young_adult
38339,34,adult
38340,-53,child
38341,59,mid_senior
38342,51,mid_senior
38343,39,adult
38344,48,adult
38345,43,adult
38346,55,mid_senior
38347,25,young_adult
38348,44,adult
38349,-44,child
38350,76,senior
38351,63,mid_senior
38352,50,adult
38353,85,senior
38354,32,adult
38355,45,adult
38356,61,mid_senior
38357,75,senior
38358,20,young_adult
38359,49,adult
38360,26,young_adult
38361,40,adult
38362,78,senior
38363,35,adult
38364,51,mid_senior
38365,101,senior
38366,40,adult
38367,81,senior
38368,76,senior
38369,66,senior
38370,79,senior
38371,36,adult
38372,69,senior
38373,80,senior
38374,21,young_adult
38375,92,senior
38376,88,senior
38377,75,senior
38378,69,senior
38379,33,adult
38380,45,adult
38381,67,senior
38382,56,mid_senior
38383,78,senior
38384,74,senior
38385,70,senior
38386,68,senior
38387,23,young_adult
38388,55,mid_senior
38389,53,mid_senior
38390,75,senior
38391,44,adult
38392,18,young_adult
38393,19,young_adult
38394,38,adult
38395,25,young_adult
38396,40,adult
38397,47,adult
38398,155,senior
38399,23,young_adult
38400,52,mid_senior
38401,35,adult
38402,81,senior
38403,19,young_adult
38404,28,young_adult
38405,-26,child
38406,129,senior
38407,64,mid_senior
38408,69,senior
38409,-19,child
38410,46,adult
38411,74,senior
38412,83,senior
38413,43,adult
38414,71,senior
38415,57,mid_senior
38416,46,adult
38417,23,young_adult
38418,29,young_adult
38419,61,mid_senior
38420,30,young_adult
38421,34,adult
38422,140,senior
38423,70,senior
38424,46,adult
38425,52,mid_senior
38426,25,young_adult
38427,41,adult
38428,26,young_adult
38429,107,senior
38430,38,adult
38431,118,senior
38432,28,young_adult
38433,61,mid_senior
38434,20,young_adult
38435,56,mid_senior
38436,65,senior
38437,74,senior
38438,35,adult
38439,19,young_adult
38440,66,senior
38441,48,adult
38442,46,adult
38443,74,senior
38444,38,adult
38445,37,adult
38446,51,mid_senior
38447,75,senior
38448,-11,child
38449,130,senior
38450,69,senior
38451,65,senior
38452,65,senior
38453,35,adult
38454,69,senior
38455,19,young_adult
38456,39,adult
38457,19,young_adult
38458,34,adult
38459,-29,child
38460,61,mid_senior
38461,63,mid_senior
38462,64,mid_senior
38463,71,senior
38464,91,senior
38465,53,mid_senior
38466,70,senior
38467,81,senior
38468,48,adult
38469,16,child
38470,33,adult
38471,57,mid_senior
38472,58,mid_senior
38473,42,adult
38474,54,mid_senior
38475,78,senior
38476,34,adult
38477,36,adult
38478,39,adult
38479,46,adult
38480,21,young_adult
38481,-16,child
38482,41,adult
38483,31,adult
38484,31,adult
38485,67,senior
38486,33,adult
38487,57,mid_senior
38488,59,mid_senior
38489,30,young_adult
38490,70,senior
38491,84,senior
38492,46,adult
38493,74,senior
38494,64,mid_senior
38495,55,mid_senior
38496,25,young_adult
38497,27,young_adult
38498,41,adult
38499,39,adult
38500,36,adult
38501,75,senior
38502,55,mid_senior
38503,30,young_adult
38504,-8,child
38505,42,adult
38506,45,adult
38507,32,adult
38508,-31,child
38509,25,young_adult
38510,38,adult
38511,65,senior
38512,66,senior
38513,77,senior
38514,51,mid_senior
38515,55,mid_senior
38516,22,young_adult
38517,70,senior
38518,49,adult
38519,53,mid_senior
38520,22,young_adult
38521,40,adult
38522,59,mid_senior
38523,45,adult
38524,21,young_adult
38525,21,young_adult
38526,56,mid_senior
38527,58,mid_senior
38528,38,adult
38529,-62,child
38530,68,senior
38531,1,child
38532,71,senior
38533,29,young_adult
38534,33,adult
38535,26,young_adult
38536,42,adult
38537,70,senior
38538,23,young_adult
38539,83,senior
38540,41,adult
38541,10,child
38542,27,young_adult
38543,35,adult
38544,64,mid_senior
38545,64,mid_senior
38546,35,adult
38547,32,adult
38548,91,senior
38549,18,young_adult
38550,19,young_adult
38551,83,senior
38552,46,adult
38553,107,senior
38554,62,mid_senior
38555,-8,child
38556,81,senior
38557,59,mid_senior
38558,73,senior
38559,56,mid_senior
38560,61,mid_senior
38561,33,adult
38562,59,mid_senior
38563,9,child
38564,33,adult
38565,20,young_adult
38566,49,adult
38567,22,young_adult
38568,73,senior
38569,37,adult
38570,54,mid_senior
38571,66,senior
38572,35,adult
38573,22,young_adult
38574,75,senior
38575,40,adult
38576,35,adult
38577,46,adult
38578,70,senior
38579,65,senior
38580,79,senior
38581,26,young_adult
38582,40,adult
38583,74,senior
38584,65,senior
38585,36,adult
38586,28,young_adult
38587,37,adult
38588,24,young_adult
38589,30,young_adult
38590,49,adult
38591,24,young_adult
38592,59,mid_senior
38593,34,adult
38594,59,mid_senior
38595,-22,child
38596,35,adult
38597,23,young_adult
38598,64,mid_senior
38599,27,young_adult
38600,27,young_adult
38601,61,mid_senior
38602,52,mid_senior
38603,67,senior
38604,44,adult
38605,51,mid_senior
38606,57,mid_senior
38607,34,adult
38608,54,mid_senior
38609,28,young_adult
38610,47,adult
38611,39,adult
38612,97,senior
38613,102,senior
38614,21,young_adult
38615,65,senior
38616,26,young_adult
38617,53,mid_senior
38618,31,adult
38619,72,senior
38620,40,adult
38621,80,senior
38622,82,senior
38623,14,child
38624,89,senior
38625,56,mid_senior
38626,27,young_adult
38627,35,adult
38628,56,mid_senior
38629,21,young_adult
38630,74,senior
38631,20,young_adult
38632,46,adult
38633,50,adult
38634,58,mid_senior
38635,80,senior
38636,53,mid_senior
38637,44,adult
38638,36,adult
38639,52,mid_senior
38640,45,adult
38641,79,senior
38642,37,adult
38643,32,adult
38644,79,senior
38645,63,mid_senior
38646,35,adult
38647,77,senior
38648,46,adult
38649,35,adult
38650,26,young_adult
38651,41,adult
38652,49,adult
38653,68,senior
38654,74,senior
38655,36,adult
38656,167,senior
38657,64,mid_senior
38658,10,child
38659,93,senior
38660,72,senior
38661,48,adult
38662,38,adult
38663,-53,child
38664,34,adult
38665,78,senior
38666,78,senior
38667,76,senior
38668,49,adult
38669,46,adult
38670,24,young_adult
38671,106,senior
38672,68,senior
38673,28,young_adult
38674,50,adult
38675,73,senior
38676,33,adult
38677,58,mid_senior
38678,50,adult
38679,77,senior
38680,50,adult
38681,21,young_adult
38682,-28,child
38683,38,adult
38684,34,adult
38685,48,adult
38686,19,young_adult
38687,101,senior
38688,26,young_adult
38689,68,senior
38690,55,mid_senior
38691,43,adult
38692,36,adult
38693,33,adult
38694,68,senior
38695,79,senior
38696,45,adult
38697,35,adult
38698,85,senior
38699,83,senior
38700,72,senior
38701,22,young_adult
38702,78,senior
38703,-3,child
38704,42,adult
38705,75,senior
38706,59,mid_senior
38707,63,mid_senior
38708,-40,child
38709,24,young_adult
38710,61,mid_senior
38711,58,mid_senior
38712,81,senior
38713,47,adult
38714,65,senior
38715,21,young_adult
38716,11,child
38717,38,adult
38718,27,young_adult
38719,125,senior
38720,77,senior
38721,64,mid_senior
38722,30,young_adult
38723,60,mid_senior
38724,41,adult
38725,51,mid_senior
38726,-22,child
38727,102,senior
38728,19,young_adult
38729,54,mid_senior
38730,100,senior
38731,55,mid_senior
38732,64,mid_senior
38733,30,young_adult
38734,50,adult
38735,52,mid_senior
38736,65,senior
38737,32,adult
38738,16,child
38739,84,senior
38740,58,mid_senior
38741,62,mid_senior
38742,53,mid_senior
38743,48,adult
38744,161,senior
38745,106,senior
38746,78,senior
38747,33,adult
38748,67,senior
38749,67,senior
38750,37,adult
38751,68,senior
38752,48,adult
38753,37,adult
38754,-30,child
38755,83,senior
38756,34,adult
38757,57,mid_senior
38758,72,senior
38759,52,mid_senior
38760,54,mid_senior
38761,60,mid_senior
38762,53,mid_senior
38763,68,senior
38764,81,senior
38765,42,adult
38766,31,adult
38767,30,young_adult
38768,32,adult
38769,47,adult
38770,16,child
38771,57,mid_senior
38772,72,senior
38773,71,senior
38774,21,young_adult
38775,22,young_adult
38776,48,adult
38777,-6,child
38778,99,senior
38779,83,senior
38780,90,senior
38781,24,young_adult
38782,96,senior
38783,69,senior
38784,67,senior
38785,47,adult
38786,62,mid_senior
38787,42,adult
38788,33,adult
38789,49,adult
38790,84,senior
38791,66,senior
38792,19,young_adult
38793,23,young_adult
38794,8,child
38795,66,senior
38796,59,mid_senior
38797,22,young_adult
38798,77,senior
38799,44,adult
38800,76,senior
38801,30,young_adult
38802,66,senior
38803,39,adult
38804,15,child
38805,87,senior
38806,34,adult
38807,18,young_adult
38808,39,adult
38809,67,senior
38810,51,mid_senior
38811,18,young_adult
38812,23,young_adult
38813,18,young_adult
38814,39,adult
38815,50,adult
38816,81,senior
38817,63,mid_senior
38818,43,adult
38819,77,senior
38820,16,child
38821,84,senior
38822,31,adult
38823,80,senior
38824,42,adult
38825,105,senior
38826,22,young_adult
38827,60,mid_senior
38828,141,senior
38829,115,senior
38830,76,senior
38831,30,young_adult
38832,83,senior
38833,-27,child
38834,42,adult
38835,54,mid_senior
38836,68,senior
38837,155,senior
38838,90,senior
38839,77,senior
38840,24,young_adult
38841,49,adult
38842,37,adult
38843,23,young_adult
38844,51,mid_senior
38845,114,senior
38846,40,adult
38847,36,adult
38848,80,senior
38849,63,mid_senior
38850,28,young_adult
38851,25,young_adult
38852,61,mid_senior
38853,56,mid_senior
38854,26,young_adult
38855,83,senior
38856,46,adult
38857,47,adult
38858,83,senior
38859,22,young_adult
38860,41,adult
38861,89,senior
38862,76,senior
38863,67,senior
38864,46,adult
38865,72,senior
38866,19,young_adult
38867,43,adult
38868,-26,child
38869,83,senior
38870,23,young_adult
38871,71,senior
38872,50,adult
38873,51,mid_senior
38874,58,mid_senior
38875,53,mid_senior
38876,63,mid_senior
38877,7,child
38878,91,senior
38879,105,senior
38880,33,adult
38881,150,senior
38882,77,senior
38883,42,adult
38884,100,senior
38885,25,young_adult
38886,28,young_adult
38887,80,senior
38888,80,senior
38889,78,senior
38890,28,young_adult
38891,-12,child
38892,62,mid_senior
38893,27,young_adult
38894,84,senior
38895,7,child
38896,20,young_adult
38897,81,senior
38898,26,young_adult
38899,57,mid_senior
38900,-14,child
38901,19,young_adult
38902,80,senior
38903,88,senior
38904,37,adult
38905,57,mid_senior
38906,21,young_adult
38907,55,mid_senior
38908,1,child
38909,79,senior
38910,58,mid_senior
38911,64,mid_senior
38912,80,senior
38913,80,senior
38914,21,young_adult
38915,-38,child
38916,33,adult
38917,57,mid_senior
38918,43,adult
38919,38,adult
38920,72,senior
38921,36,adult
38922,36,adult
38923,105,senior
38924,74,senior
38925,56,mid_senior
38926,60,mid_senior
38927,25,young_adult
38928,-14,child
38929,40,adult
38930,84,senior
38931,44,adult
38932,72,senior
38933,37,adult
38934,42,adult
38935,85,senior
38936,84,senior
38937,73,senior
38938,74,senior
38939,61,mid_senior
38940,30,young_adult
38941,86,senior
38942,144,senior
38943,36,adult
38944,44,adult
38945,56,mid_senior
38946,75,senior
38947,115,senior
38948,48,adult
38949,79,senior
38950,85,senior
38951,67,senior
38952,34,adult
38953,22,young_adult
38954,43,adult
38955,67,senior
38956,84,senior
38957,70,senior
38958,22,young_adult
38959,26,young_adult
38960,-62,child
38961,77,senior
38962,50,adult
38963,47,adult
38964,49,adult
38965,30,young_adult
38966,30,young_adult
38967,53,mid_senior
38968,67,senior
38969,15,child
38970,106,senior
38971,41,adult
38972,79,senior
38973,72,senior
38974,82,senior
38975,21,young_adult
38976,30,young_adult
38977,63,mid_senior
38978,26,young_adult
38979,46,adult
38980,5,child
38981,33,adult
38982,40,adult
38983,58,mid_senior
38984,68,senior
38985,33,adult
38986,73,senior
38987,85,senior
38988,26,young_adult
38989,49,adult
38990,81,senior
38991,78,senior
38992,44,adult
38993,38,adult
38994,33,adult
38995,101,senior
38996,26,young_adult
38997,48,adult
38998,51,mid_senior
38999,82,senior
39000,111,senior
39001,65,senior
39002,60,mid_senior
39003,44,adult
39004,65,senior
39005,77,senior
39006,42,adult
39007,29,young_adult
39008,24,young_adult
39009,27,young_adult
39010,72,senior
39011,75,senior
39012,17,child
39013,66,senior
39014,76,senior
39015,52,mid_senior
39016,83,senior
39017,68,senior
39018,47,adult
39019,81,senior
39020,35,adult
39021,63,mid_senior
39022,108,senior
39023,57,mid_senior
39024,62,mid_senior
39025,115,senior
39026,68,senior
39027,29,young_adult
39028,18,young_adult
39029,24,young_adult
39030,61,mid_senior
39031,24,young_adult
39032,63,mid_senior
39033,36,adult
39034,4,child
39035,-5,child
39036,121,senior
39037,56,mid_senior
39038,32,adult
39039,30,young_adult
39040,44,adult
39041,57,mid_senior
39042,48,adult
39043,36,adult
39044,149,senior
39045,66,senior
39046,-17,child
39047,24,young_adult
39048,100,senior
39049,50,adult
39050,-3,child
39051,21,young_adult
39052,33,adult
39053,70,senior
39054,51,mid_senior
39055,47,adult
39056,55,mid_senior
39057,63,mid_senior
39058,82,senior
39059,25,young_adult
39060,-10,child
39061,37,adult
39062,84,senior
39063,40,adult
39064,60,mid_senior
39065,-103,child
39066,59,mid_senior
39067,22,young_adult
39068,68,senior
39069,66,senior
39070,107,senior
39071,66,senior
39072,65,senior
39073,38,adult
39074,20,young_adult
39075,35,adult
39076,66,senior
39077,70,senior
39078,25,young_adult
39079,63,mid_senior
39080,53,mid_senior
39081,69,senior
39082,52,mid_senior
39083,54,mid_senior
39084,40,adult
39085,79,senior
39086,45,adult
39087,27,young_adult
39088,34,adult
39089,85,senior
39090,18,young_adult
39091,82,senior
39092,75,senior
39093,63,mid_senior
39094,80,senior
39095,48,adult
39096,75,senior
39097,28,young_adult
39098,24,young_adult
39099,60,mid_senior
39100,138,senior
39101,26,young_adult
39102,52,mid_senior
39103,71,senior
39104,48,adult
39105,66,senior
39106,88,senior
39107,74,senior
39108,24,young_adult
39109,82,senior
39110,83,senior
39111,39,adult
39112,44,adult
39113,-13,child
39114,68,senior
39115,52,mid_senior
39116,59,mid_senior
39117,38,adult
39118,31,adult
39119,67,senior
39120,41,adult
39121,54,mid_senior
39122,66,senior
39123,43,adult
39124,43,adult
39125,84,senior
39126,21,young_adult
39127,18,young_adult
39128,43,adult
39129,43,adult
39130,33,adult
39131,55,mid_senior
39132,47,adult
39133,76,senior
39134,81,senior
39135,63,mid_senior
39136,78,senior
39137,97,senior
39138,41,adult
39139,44,adult
39140,24,young_adult
39141,45,adult
39142,43,adult
39143,28,young_adult
39144,49,adult
39145,42,adult
39146,74,senior
39147,73,senior
39148,25,young_adult
39149,82,senior
39150,57,mid_senior
39151,15,child
39152,69,senior
39153,53,mid_senior
39154,44,adult
39155,76,senior
39156,78,senior
39157,66,senior
39158,36,adult
39159,27,young_adult
39160,-1,child
39161,74,senior
39162,50,adult
39163,33,adult
39164,30,young_adult
39165,61,mid_senior
39166,31,adult
39167,68,senior
39168,27,young_adult
39169,37,adult
39170,1,child
39171,34,adult
39172,80,senior
39173,37,adult
39174,66,senior
39175,23,young_adult
39176,80,senior
39177,46,adult
39178,152,senior
39179,58,mid_senior
39180,45,adult
39181,38,adult
39182,27,young_adult
39183,42,adult
39184,30,young_adult
39185,19,young_adult
39186,35,adult
39187,9,child
39188,30,young_adult
39189,55,mid_senior
39190,43,adult
39191,49,adult
39192,75,senior
39193,68,senior
39194,37,adult
39195,30,young_adult
39196,79,senior
39197,39,adult
39198,-43,child
39199,23,young_adult
39200,46,adult
39201,33,adult
39202,55,mid_senior
39203,188,senior
39204,-40,child
39205,46,adult
39206,-24,child
39207,46,adult
39208,108,senior
39209,34,adult
39210,50,adult
39211,20,young_adult
39212,106,senior
39213,-14,child
39214,-31,child
39215,36,adult
39216,63,mid_senior
39217,113,senior
39218,25,young_adult
39219,42,adult
39220,68,senior
39221,55,mid_senior
39222,72,senior
39223,29,young_adult
39224,77,senior
39225,21,young_adult
39226,28,young_adult
39227,24,young_adult
39228,75,senior
39229,44,adult
39230,27,young_adult
39231,49,adult
